SGD_Momentumresult
nsamples=512, batch_size=64, epoch=100, lr=0.012
initial Wa=0.10000000149011612, Wb=1.7999999523162842
updates=1, Epoch=0, minibatch=0, loss=0.26047, Wa=0.1000, Wb=1.8000, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=-0.09704, dWb=0.88797, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=274, Epoch=34, minibatch=1, loss=0.06907, Wa=3.7129, Wb=0.9958, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00594, dWb=0.06784, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=275, Epoch=34, minibatch=2, loss=0.05344, Wa=3.7123, Wb=0.9963, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00327, dWb=-0.07539, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=276, Epoch=34, minibatch=3, loss=0.04821, Wa=3.7118, Wb=0.9976, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00300, dWb=-0.08018, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=277, Epoch=34, minibatch=4, loss=0.07460, Wa=3.7112, Wb=0.9998, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00598, dWb=0.04372, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=278, Epoch=34, minibatch=5, loss=0.11912, Wa=3.7107, Wb=1.0013, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00996, dWb=0.17125, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=279, Epoch=34, minibatch=6, loss=0.06548, Wa=3.7100, Wb=1.0005, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00553, dWb=0.05430, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=280, Epoch=34, minibatch=7, loss=0.07682, Wa=3.7094, Wb=0.9992, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00611, dWb=0.06804, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=281, Epoch=35, minibatch=0, loss=0.05347, Wa=3.7087, Wb=0.9972, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00375, dWb=-0.03990, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=282, Epoch=35, minibatch=1, loss=0.06564, Wa=3.7081, Wb=0.9958, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00517, dWb=0.01086, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=283, Epoch=35, minibatch=2, loss=0.08310, Wa=3.7075, Wb=0.9945, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00613, dWb=0.01421, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=284, Epoch=35, minibatch=3, loss=0.05543, Wa=3.7069, Wb=0.9931, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00385, dWb=-0.04496, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=285, Epoch=35, minibatch=4, loss=0.06815, Wa=3.7062, Wb=0.9924, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00511, dWb=-0.00412, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=286, Epoch=35, minibatch=5, loss=0.05835, Wa=3.7056, Wb=0.9919, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00430, dWb=-0.00693, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=287, Epoch=35, minibatch=6, loss=0.06397, Wa=3.7050, Wb=0.9914, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00458, dWb=-0.02040, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=288, Epoch=35, minibatch=7, loss=0.10775, Wa=3.7044, Wb=0.9913, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00888, dWb=0.14922, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=289, Epoch=36, minibatch=0, loss=0.07525, Wa=3.7038, Wb=0.9894, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00577, dWb=0.00585, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=290, Epoch=36, minibatch=1, loss=0.08133, Wa=3.7031, Wb=0.9876, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00612, dWb=0.02911, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=291, Epoch=36, minibatch=2, loss=0.08255, Wa=3.7025, Wb=0.9856, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00553, dWb=-0.00390, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=292, Epoch=36, minibatch=3, loss=0.06057, Wa=3.7018, Wb=0.9839, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00444, dWb=-0.02940, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=293, Epoch=36, minibatch=4, loss=0.06720, Wa=3.7011, Wb=0.9827, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00488, dWb=-0.01619, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=294, Epoch=36, minibatch=5, loss=0.08210, Wa=3.7005, Wb=0.9818, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00673, dWb=0.06538, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=295, Epoch=36, minibatch=6, loss=0.06598, Wa=3.6998, Wb=0.9802, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00429, dWb=-0.05088, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=296, Epoch=36, minibatch=7, loss=0.04176, Wa=3.6992, Wb=0.9794, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00221, dWb=-0.09149, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=297, Epoch=37, minibatch=0, loss=0.08045, Wa=3.6986, Wb=0.9798, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00595, dWb=0.00059, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=298, Epoch=37, minibatch=1, loss=0.08029, Wa=3.6980, Wb=0.9801, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00637, dWb=0.05167, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=299, Epoch=37, minibatch=2, loss=0.05295, Wa=3.6973, Wb=0.9797, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00328, dWb=-0.08041, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=300, Epoch=37, minibatch=3, loss=0.07631, Wa=3.6967, Wb=0.9804, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00458, dWb=-0.04638, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=301, Epoch=37, minibatch=4, loss=0.06371, Wa=3.6961, Wb=0.9816, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00508, dWb=0.02480, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=302, Epoch=37, minibatch=5, loss=0.08830, Wa=3.6955, Wb=0.9823, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00682, dWb=0.05736, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=303, Epoch=37, minibatch=6, loss=0.05270, Wa=3.6949, Wb=0.9823, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00378, dWb=-0.05537, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=304, Epoch=37, minibatch=7, loss=0.06155, Wa=3.6943, Wb=0.9829, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00369, dWb=-0.08570, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=305, Epoch=38, minibatch=0, loss=0.06444, Wa=3.6937, Wb=0.9846, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00453, dWb=-0.03654, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=306, Epoch=38, minibatch=1, loss=0.07645, Wa=3.6931, Wb=0.9864, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00566, dWb=0.00911, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=307, Epoch=38, minibatch=2, loss=0.06010, Wa=3.6925, Wb=0.9880, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00442, dWb=-0.02569, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=308, Epoch=38, minibatch=3, loss=0.08045, Wa=3.6919, Wb=0.9898, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00645, dWb=0.06603, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=309, Epoch=38, minibatch=4, loss=0.08395, Wa=3.6913, Wb=0.9905, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00651, dWb=0.04275, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=310, Epoch=38, minibatch=5, loss=0.06778, Wa=3.6907, Wb=0.9907, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00331, dWb=-0.14073, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=311, Epoch=38, minibatch=6, loss=0.06722, Wa=3.6901, Wb=0.9926, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00571, dWb=0.04658, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=312, Epoch=38, minibatch=7, loss=0.05544, Wa=3.6895, Wb=0.9937, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00487, dWb=0.03327, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=313, Epoch=39, minibatch=0, loss=0.06940, Wa=3.6889, Wb=0.9943, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00631, dWb=0.09037, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=314, Epoch=39, minibatch=1, loss=0.08542, Wa=3.6883, Wb=0.9937, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00700, dWb=0.05533, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=315, Epoch=39, minibatch=2, loss=0.06451, Wa=3.6876, Wb=0.9926, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00451, dWb=-0.02421, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=316, Epoch=39, minibatch=3, loss=0.07440, Wa=3.6870, Wb=0.9918, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00587, dWb=0.01253, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=317, Epoch=39, minibatch=4, loss=0.07964, Wa=3.6863, Wb=0.9910, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00604, dWb=0.01582, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=318, Epoch=39, minibatch=5, loss=0.05336, Wa=3.6857, Wb=0.9901, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00423, dWb=0.01054, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=319, Epoch=39, minibatch=6, loss=0.06711, Wa=3.6851, Wb=0.9891, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00428, dWb=-0.04384, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=320, Epoch=39, minibatch=7, loss=0.06218, Wa=3.6844, Wb=0.9888, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00380, dWb=-0.09373, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=321, Epoch=40, minibatch=0, loss=0.07267, Wa=3.6838, Wb=0.9896, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00538, dWb=0.01822, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=322, Epoch=40, minibatch=1, loss=0.06462, Wa=3.6832, Wb=0.9901, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00442, dWb=-0.04962, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=323, Epoch=40, minibatch=2, loss=0.04085, Wa=3.6826, Wb=0.9912, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00222, dWb=-0.12191, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=324, Epoch=40, minibatch=3, loss=0.08743, Wa=3.6821, Wb=0.9936, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00756, dWb=0.11278, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=325, Epoch=40, minibatch=4, loss=0.09231, Wa=3.6815, Wb=0.9944, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00712, dWb=0.04441, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=326, Epoch=40, minibatch=5, loss=0.07425, Wa=3.6808, Wb=0.9946, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00644, dWb=0.06293, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=327, Epoch=40, minibatch=6, loss=0.07152, Wa=3.6802, Wb=0.9941, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00600, dWb=0.04540, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=328, Epoch=40, minibatch=7, loss=0.05208, Wa=3.6795, Wb=0.9930, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00329, dWb=-0.07303, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=329, Epoch=41, minibatch=0, loss=0.08961, Wa=3.6789, Wb=0.9929, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00769, dWb=0.10730, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=330, Epoch=41, minibatch=1, loss=0.06092, Wa=3.6783, Wb=0.9916, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00383, dWb=-0.07684, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=331, Epoch=41, minibatch=2, loss=0.06633, Wa=3.6776, Wb=0.9913, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00466, dWb=-0.03353, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=332, Epoch=41, minibatch=3, loss=0.08652, Wa=3.6770, Wb=0.9914, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00739, dWb=0.06219, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=333, Epoch=41, minibatch=4, loss=0.05463, Wa=3.6763, Wb=0.9908, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00433, dWb=0.00960, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=334, Epoch=41, minibatch=5, loss=0.06218, Wa=3.6757, Wb=0.9901, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00407, dWb=-0.05085, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=335, Epoch=41, minibatch=6, loss=0.07962, Wa=3.6751, Wb=0.9901, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00678, dWb=0.08133, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=336, Epoch=41, minibatch=7, loss=0.05541, Wa=3.6744, Wb=0.9891, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00347, dWb=-0.08662, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=337, Epoch=42, minibatch=0, loss=0.04355, Wa=3.6738, Wb=0.9893, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00314, dWb=-0.04213, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=338, Epoch=42, minibatch=1, loss=0.06728, Wa=3.6732, Wb=0.9899, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00571, dWb=0.02660, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=339, Epoch=42, minibatch=2, loss=0.09557, Wa=3.6726, Wb=0.9902, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00807, dWb=0.12039, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=340, Epoch=42, minibatch=3, loss=0.06762, Wa=3.6720, Wb=0.9890, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00473, dWb=-0.03440, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=341, Epoch=42, minibatch=4, loss=0.04981, Wa=3.6713, Wb=0.9883, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00393, dWb=-0.01645, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=342, Epoch=42, minibatch=5, loss=0.09894, Wa=3.6707, Wb=0.9879, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00766, dWb=0.07239, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=343, Epoch=42, minibatch=6, loss=0.06728, Wa=3.6701, Wb=0.9867, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00331, dWb=-0.16103, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=344, Epoch=42, minibatch=7, loss=0.06509, Wa=3.6694, Wb=0.9875, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00536, dWb=0.01077, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=345, Epoch=43, minibatch=0, loss=0.10022, Wa=3.6688, Wb=0.9881, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00823, dWb=0.08527, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=346, Epoch=43, minibatch=1, loss=0.07400, Wa=3.6682, Wb=0.9876, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00563, dWb=-0.00440, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=347, Epoch=43, minibatch=2, loss=0.06628, Wa=3.6675, Wb=0.9873, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00528, dWb=0.02222, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=348, Epoch=43, minibatch=3, loss=0.06366, Wa=3.6668, Wb=0.9867, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00481, dWb=-0.01569, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=349, Epoch=43, minibatch=4, loss=0.06271, Wa=3.6662, Wb=0.9863, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00468, dWb=-0.01762, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=350, Epoch=43, minibatch=5, loss=0.07844, Wa=3.6655, Wb=0.9862, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00601, dWb=0.01562, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=351, Epoch=43, minibatch=6, loss=0.05973, Wa=3.6649, Wb=0.9859, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00411, dWb=-0.03438, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=352, Epoch=43, minibatch=7, loss=0.04975, Wa=3.6643, Wb=0.9861, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00291, dWb=-0.10413, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=353, Epoch=44, minibatch=0, loss=0.05986, Wa=3.6636, Wb=0.9875, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00510, dWb=0.02940, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=354, Epoch=44, minibatch=1, loss=0.07856, Wa=3.6630, Wb=0.9884, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00582, dWb=-0.00847, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=355, Epoch=44, minibatch=2, loss=0.06148, Wa=3.6624, Wb=0.9893, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00450, dWb=-0.02763, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=356, Epoch=44, minibatch=3, loss=0.07969, Wa=3.6618, Wb=0.9904, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00523, dWb=-0.04764, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=357, Epoch=44, minibatch=4, loss=0.06904, Wa=3.6612, Wb=0.9920, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00521, dWb=0.01134, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=358, Epoch=44, minibatch=5, loss=0.07413, Wa=3.6606, Wb=0.9933, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00756, dWb=0.15818, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=359, Epoch=44, minibatch=6, loss=0.04397, Wa=3.6600, Wb=0.9926, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00266, dWb=-0.10449, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=360, Epoch=44, minibatch=7, loss=0.08770, Wa=3.6593, Wb=0.9932, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00662, dWb=-0.00237, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=361, Epoch=45, minibatch=0, loss=0.08457, Wa=3.6587, Wb=0.9938, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00659, dWb=0.01230, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=362, Epoch=45, minibatch=1, loss=0.05707, Wa=3.6581, Wb=0.9942, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00488, dWb=0.01323, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=363, Epoch=45, minibatch=2, loss=0.05431, Wa=3.6574, Wb=0.9943, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00387, dWb=-0.04278, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
updates=364, Epoch=45, minibatch=3, loss=0.05683, Wa=3.6568, Wb=0.9950, unitvecWa=0.00000, unitvecWb=0.00000, eff_stepsize=0.00000, dWa=0.00379, dWb=-0.06983, VdWa=0.00000, VdWb=0.00000, sqrt_SdWa=0.00000, sqrt_SdWb=0.00000
